,DATATYPE,CNT, TIME, LPCX, LPCY, LPD, LPS, LPV, RPCX, RPCY, RPD, RPS, RPV, LEYEX, LEYEY, LEYEZ, LPUPILD, LPUPILV, REYEX, REYEY, REYEZ, RPUPILD, RPUPILV, BKID, BKDUR, BKPMIN,EVENT,USER,
1470,SMP,232012,3816.97217,0.50520,0.74043,12.72903,1.00000,1,0.80966,0.76774,14.21187,1.00000,1,0.00000,-0.03155,0.69812,0.00449,1,0.05512,-0.03251,0.65051,0.00475,1,0,0.00000,26,TIME,23:28:55.362,23
1471,SMP,232013,3816.98853,0.50521,0.74042,12.74505,1.00000,1,0.80919,0.76857,14.24673,1.00000,1,0.00000,-0.03155,0.69812,0.00443,1,0.05512,-0.03251,0.65051,0.00460,1,0,0.00000,26,TIME,23:28:55.362,23
1472,SMP,232014,3817.00513,0.50513,0.74029,12.49403,1.00000,1,0.80910,0.76842,14.31100,1.00000,1,0.00000,-0.03155,0.69812,0.00453,1,0.05512,-0.03251,0.65051,0.00458,1,0,0.00000,26,TIME,23:28:55.362,23
1473,SMP,232015,3817.02148,0.50506,0.74030,12.43447,1.00000,1,0.80906,0.76843,14.28666,1.00000,1,0.00000,-0.03155,0.69812,0.00459,1,0.05512,-0.03251,0.65051,0.00462,1,0,0.00000,26,TIME,23:28:55.362,23
1474,SMP,232016,3817.03784,0.50470,0.74011,12.23096,1.00000,1,0.80917,0.76849,14.23518,1.00000,1,0.00000,-0.03155,0.69812,0.00457,1,0.05512,-0.03251,0.65051,0.00459,1,0,0.00000,26,TIME,23:28:55.362,23
1475,SMP,232017,3817.05444,0.50547,0.74055,12.83344,1.00000,1,0.80968,0.76730,13.48693,1.00000,1,0.00000,-0.03155,0.69812,0.00426,1,0.05512,-0.03251,0.65051,0.00482,1,0,0.00000,26,TIME,23:28:55.362,23
1476,SMP,232018,3817.07080,0.50596,0.74059,13.00805,1.00000,1,0.80983,0.76819,14.03696,1.00000,1,0.00000,-0.03155,0.69812,0.00429,1,0.05664,-0.03349,0.66780,0.00474,1,0,0.00000,26,TIME,23:28:55.362,23
1477,SMP,232019,3817.08716,0.50641,0.74075,13.18287,1.00000,1,0.80966,0.76840,14.12407,1.00000,1,0.00000,-0.03155,0.69812,0.00404,1,0.05664,-0.03349,0.66780,0.00474,1,0,0.00000,26,TIME,23:28:55.362,23
1478,SMP,232020,3817.10352,0.50639,0.74082,13.01477,1.00000,1,0.80968,0.76825,14.19460,1.00000,1,0.00000,-0.03155,0.69812,0.00407,1,0.05664,-0.03349,0.66780,0.00475,1,0,0.00000,26,TIME,23:28:55.362,23
1479,SMP,232021,3817.12012,0.50635,0.74059,12.70431,1.00000,1,0.80999,0.76813,14.24620,1.00000,1,0.00013,-0.03228,0.71296,0.00411,1,0.05533,-0.03262,0.65155,0.00480,1,0,0.00000,26,TIME,23:28:55.362,23
1480,SMP,232022,3817.13647,0.50628,0.74015,12.44278,1.00000,1,0.81050,0.76834,13.48615,1.00000,1,0.00013,-0.03228,0.71296,0.00464,1,0.05533,-0.03262,0.65155,0.00500,1,0,0.00000,26,TIME,23:28:55.362,23
1481,SMP,232023,3817.15283,0.50636,0.74005,12.38041,1.00000,1,0.81056,0.76807,13.27410,1.00000,1,0.00013,-0.03228,0.71296,0.00474,1,0.05533,-0.03262,0.65155,0.00524,1,0,0.00000,26,TIME,23:28:55.362,23
1482,SMP,232024,3817.16919,0.50636,0.74005,12.38041,1.00000,1,0.81031,0.76803,13.39403,1.00000,1,0.00019,-0.03087,0.68164,0.00474,1,0.05653,-0.03335,0.66500,0.00503,1,0,0.00000,26,TIME,23:28:55.362,23
1483,SMP,232025,3817.18579,0.50672,0.74003,12.49619,1.00000,1,0.81081,0.76791,13.58364,1.00000,1,0.00019,-0.03087,0.68164,0.00443,1,0.05653,-0.03335,0.66500,0.00483,1,0,0.00000,26,TIME,23:28:55.362,23
1484,SMP,232026,3817.20215,0.50661,0.74024,12.59795,1.00000,1,0.81057,0.76782,14.03668,1.00000,1,0.00019,-0.03087,0.68164,0.00423,1,0.05653,-0.03335,0.66500,0.00455,1,0,0.00000,26,TIME,23:28:55.362,23
1485,SMP,232027,3817.21851,0.50635,0.74011,12.43144,1.00000,1,0.81096,0.76764,14.00171,1.00000,1,0.00012,-0.02966,0.65636,0.00465,1,0.05484,-0.03227,0.64585,0.00468,1,0,0.00000,26,TIME,23:28:55.362,23
1486,SMP,232028,3817.23511,0.50474,0.74196,10.71259,1.00000,1,0.80902,0.77018,10.91351,1.00000,1,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,0,0.00000,26,TIME,23:28:55.362,23
1487,SMP,232029,3817.25146,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,0,0.00000,26,TIME,23:28:55.362,23
1488,SMP,232030,3817.26782,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,0,0.00000,26,TIME,23:28:55.362,23
1489,SMP,232031,3817.28418,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1490,SMP,232032,3817.30078,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1491,SMP,232033,3817.31714,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1492,SMP,232034,3817.33350,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1493,SMP,232035,3817.34985,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1494,SMP,232036,3817.36646,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1495,SMP,232037,3817.38281,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1496,SMP,232038,3817.39941,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1497,SMP,232039,3817.41577,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1498,SMP,232040,3817.43237,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1499,SMP,232041,3817.44873,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1500,SMP,232042,3817.46509,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1501,SMP,232043,3817.48169,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1502,SMP,232044,3817.49805,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1503,SMP,232045,3817.51440,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1504,SMP,232046,3817.53101,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1505,SMP,232047,3817.54736,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1506,SMP,232048,3817.56372,0.50474,0.74196,10.71259,1.00000,0,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00419,1,0.05484,-0.03227,0.64585,0.00443,1,1453,0.00000,26,TIME,23:28:55.362,23
1507,SMP,232049,3817.58008,0.49903,0.78345,12.46836,1.00000,1,0.80902,0.77018,10.91351,1.00000,0,0.00012,-0.02966,0.65636,0.00378,1,0.05484,-0.03227,0.64585,0.00443,1,0,0.29590,27,TIME,23:28:55.362,23
1508,SMP,232050,3817.59668,0.49907,0.78304,12.61597,1.00000,1,0.79991,0.81160,10.85970,1.00000,1,0.00012,-0.02966,0.65636,0.00383,1,0.05484,-0.03227,0.64585,0.00443,1,0,0.00000,27,TIME,23:28:55.362,23
1509,SMP,232051,3817.61304,0.49919,0.78271,12.16240,1.00000,1,0.80009,0.81178,10.69725,1.00000,1,0.00012,-0.02966,0.65636,0.00389,1,0.05484,-0.03227,0.64585,0.00436,1,0,0.00000,27,TIME,23:28:55.362,23
1510,MSG,25,3817.6216,TIME 23:28:56.364 24,,,,,,,,,,,,,,,,,,,,,,,,,
1511,SMP,232052,3817.62964,0.49938,0.78280,12.14829,1.00000,1,0.79990,0.81073,10.76408,1.00000,1,0.00012,-0.02966,0.65636,0.00400,1,0.05484,-0.03227,0.64585,0.00469,1,0,0.00000,27,TIME,23:28:56.364,24
1512,SMP,232053,3817.64600,0.49918,0.78240,12.41151,1.00000,1,0.79978,0.81071,11.11594,1.00000,1,0.00012,-0.02966,0.65636,0.00394,1,0.05484,-0.03227,0.64585,0.00473,1,0,0.00000,27,TIME,23:28:56.364,24
1513,SMP,232054,3817.66235,0.49924,0.78219,12.14847,1.00000,1,0.80020,0.81077,10.80407,1.00000,1,0.00012,-0.02966,0.65636,0.00394,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1514,SMP,232055,3817.67871,0.49930,0.78183,10.42384,1.00000,1,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1515,SMP,232056,3817.69507,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1516,SMP,232057,3817.71167,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1517,SMP,232058,3817.72949,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1518,SMP,232059,3817.74438,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1519,SMP,232060,3817.76099,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1520,SMP,232061,3817.77759,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1521,SMP,232062,3817.79370,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1522,SMP,232063,3817.81006,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1523,SMP,232064,3817.82642,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1524,SMP,232065,3817.84302,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1525,SMP,232066,3817.85938,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1526,SMP,232067,3817.87573,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1527,SMP,232068,3817.89209,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1528,SMP,232069,3817.90845,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1529,SMP,232070,3817.92505,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1530,SMP,232071,3817.94141,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1531,SMP,232072,3817.95801,0.49930,0.78183,10.42384,1.00000,0,0.80020,0.81077,10.80407,1.00000,0,0.00012,-0.02966,0.65636,0.00347,1,0.05484,-0.03227,0.64585,0.00485,1,0,0.00000,27,TIME,23:28:56.364,24
1532,SMP,232073,3817.97437,0.50934,0.72620,13.21467,1.00000,1,0.81061,0.76148,13.82413,1.00000,1,0.00012,-0.02966,0.65636,0.00407,1,0.05484,-0.03227,0.64585,0.00471,1,0,0.00000,27,TIME,23:28:56.364,24
1533,SMP,232074,3817.99072,0.50932,0.72659,13.12210,1.00000,1,0.81096,0.76166,14.20919,1.00000,1,0.00012,-0.02966,0.65636,0.00431,1,0.05484,-0.03227,0.64585,0.00482,1,0,0.00000,27,TIME,23:28:56.364,24
1534,SMP,232075,3818.00732,0.50937,0.72658,13.18731,1.00000,1,0.81106,0.76138,13.99874,1.00000,1,0.00082,-0.02875,0.67261,0.00430,1,0.05586,-0.03199,0.65489,0.00491,1,0,0.00000,27,TIME,23:28:56.364,24
1535,SMP,232076,3818.02368,0.50952,0.72716,13.45714,1.00000,1,0.81121,0.76157,14.18406,1.00000,1,0.00082,-0.02875,0.67261,0.00440,1,0.05586,-0.03199,0.65489,0.00487,1,0,0.00000,27,TIME,23:28:56.364,24
1536,SMP,232077,3818.04004,0.51021,0.72660,13.29841,1.00000,1,0.81201,0.76110,14.76081,1.00000,1,0.00082,-0.02875,0.67261,0.00433,1,0.05586,-0.03199,0.65489,0.00472,1,0,0.00000,27,TIME,23:28:56.364,24
1537,SMP,232078,3818.05640,0.51112,0.72599,13.02131,1.00000,1,0.81192,0.76086,14.41829,1.00000,1,0.00091,-0.02970,0.69632,0.00419,1,0.05710,-0.03267,0.66878,0.00486,1,0,0.00000,27,TIME,23:28:56.364,24
1538,SMP,232079,3818.07300,0.51116,0.72600,13.00994,1.00000,1,0.81210,0.76103,14.40747,1.00000,1,0.00091,-0.02970,0.69632,0.00421,1,0.05710,-0.03267,0.66878,0.00486,1,0,0.00000,27,TIME,23:28:56.364,24
1539,SMP,232080,3818.08936,0.51066,0.72597,12.64553,1.00000,1,0.81215,0.76087,14.46162,1.00000,1,0.00091,-0.02970,0.69632,0.00474,1,0.05710,-0.03267,0.66878,0.00497,1,0,0.00000,27,TIME,23:28:56.364,24
1540,SMP,232081,3818.10571,0.51074,0.72674,13.56182,1.00000,1,0.81252,0.76205,14.95596,1.00000,1,0.00107,-0.03052,0.71090,0.00434,1,0.05505,-0.03139,0.64261,0.00489,1,0,0.00000,27,TIME,23:28:56.364,24
1541,SMP,232082,3818.12207,0.51110,0.72734,13.49206,1.00000,1,0.81246,0.76145,14.47299,1.00000,1,0.00107,-0.03052,0.71090,0.00431,1,0.05505,-0.03139,0.64261,0.00491,1,0,0.00000,27,TIME,23:28:56.364,24
1542,SMP,232083,3818.13867,0.51081,0.72737,13.38921,1.00000,1,0.81277,0.76166,14.31561,1.00000,1,0.00107,-0.03052,0.71090,0.00453,1,0.05505,-0.03139,0.64261,0.00488,1,0,0.00000,27,TIME,23:28:56.364,24
1543,SMP,232084,3818.15503,0.51086,0.72772,13.19357,1.00000,1,0.81279,0.76174,14.13777,1.00000,1,0.00107,-0.03052,0.71090,0.00451,1,0.05808,-0.03320,0.67721,0.00486,1,0,0.00000,27,TIME,23:28:56.364,24
1544,SMP,232085,3818.17139,0.51082,0.72818,13.16031,1.00000,1,0.81289,0.76305,13.99679,1.00000,1,0.00107,-0.03052,0.71090,0.00435,1,0.05808,-0.03320,0.67721,0.00515,1,0,0.00000,27,TIME,23:28:56.364,24
1545,SMP,232086,3818.18799,0.51091,0.72829,13.11521,1.00000,1,0.81226,0.76282,14.30731,1.00000,1,0.00107,-0.03052,0.71090,0.00423,1,0.05808,-0.03320,0.67721,0.00490,1,0,0.00000,27,TIME,23:28:56.364,24
1546,SMP,232087,3818.20435,0.51055,0.72840,13.05334,1.00000,1,0.81216,0.76301,14.05499,1.00000,1,0.00091,-0.03003,0.69630,0.00416,1,0.05627,-0.03228,0.65830,0.00505,1,0,0.00000,27,TIME,23:28:56.364,24
1547,SMP,232088,3818.22095,0.50955,0.72901,13.08516,1.00000,1,0.81131,0.76309,14.01868,1.00000,1,0.00091,-0.03003,0.69630,0.00459,1,0.05627,-0.03228,0.65830,0.00527,1,0,0.00000,27,TIME,23:28:56.364,24
1548,SMP,232089,3818.23730,0.50901,0.72880,12.63656,1.00000,1,0.81100,0.76321,13.95293,1.00000,1,0.00091,-0.03003,0.69630,0.00475,1,0.05627,-0.03228,0.65830,0.00493,1,0,0.00000,27,TIME,23:28:56.364,24
1549,SMP,232090,3818.25366,0.50914,0.72913,13.34436,1.00000,1,0.81083,0.76301,14.05499,1.00000,1,0.00058,-0.02954,0.68200,0.00409,1,0.05474,-0.03154,0.64319,0.00504,1,0,0.00000,27,TIME,23:28:56.364,24
1550,SMP,232091,3818.27002,0.50765,0.72991,13.16725,1.00000,1,0.81009,0.76177,14.03500,1.00000,1,0.00058,-0.02954,0.68200,0.00434,1,0.05474,-0.03154,0.64319,0.00519,1,0,0.00000,27,TIME,23:28:56.364,24
1551,SMP,232092,3818.28638,0.50772,0.72956,13.49906,1.00000,1,0.80970,0.76205,13.62468,1.00000,1,0.00058,-0.02954,0.68200,0.00430,1,0.05474,-0.03154,0.64319,0.00490,1,0,0.00000,27,TIME,23:28:56.364,24
1552,SMP,232093,3818.30298,0.50674,0.72984,12.98378,1.00000,1,0.80945,0.76224,14.54554,1.00000,1,0.00019,-0.02943,0.67954,0.00438,1,0.05757,-0.03322,0.68018,0.00459,1,0,0.00000,27,TIME,23:28:56.364,24
1553,SMP,232094,3818.31934,0.50628,0.72979,13.63269,1.00000,1,0.80849,0.76230,14.63269,1.00000,1,0.00019,-0.02943,0.67954,0.00414,1,0.05757,-0.03322,0.68018,0.00480,1,0,0.00000,27,TIME,23:28:56.364,24
1554,SMP,232095,3818.33594,0.50585,0.73000,12.86019,1.00000,1,0.80816,0.76158,14.02061,1.00000,1,0.00019,-0.02943,0.67954,0.00435,1,0.05757,-0.03322,0.68018,0.00468,1,0,0.00000,27,TIME,23:28:56.364,24
1555,SMP,232096,3818.35229,0.50472,0.72987,12.23175,1.00000,1,0.80788,0.76135,14.15292,1.00000,1,-0.00019,-0.02950,0.67954,0.00474,1,0.05523,-0.03205,0.65627,0.00459,1,0,0.00000,27,TIME,23:28:56.364,24
1556,SMP,232097,3818.36865,0.50392,0.73029,12.31655,1.00000,1,0.80693,0.76170,13.68702,1.00000,1,-0.00019,-0.02950,0.67954,0.00448,1,0.05523,-0.03205,0.65627,0.00472,1,0,0.00000,27,TIME,23:28:56.364,24
1557,SMP,232098,3818.38525,0.50436,0.73051,12.59913,1.00000,1,0.80670,0.76186,13.64451,1.00000,1,-0.00019,-0.02950,0.67954,0.00438,1,0.05523,-0.03205,0.65627,0.00469,1,0,0.00000,27,TIME,23:28:56.364,24
1558,SMP,232099,3818.40161,0.50434,0.73134,12.94484,1.00000,1,0.80659,0.76221,14.21680,1.00000,1,-0.00044,-0.02904,0.66609,0.00392,1,0.05653,-0.03304,0.67394,0.00480,1,0,0.00000,27,TIME,23:28:56.364,24
1559,SMP,232100,3818.41797,0.50375,0.73236,12.93924,1.00000,1,0.80560,0.76274,13.65525,1.00000,1,-0.00044,-0.02904,0.66609,0.00408,1,0.05653,-0.03304,0.67394,0.00505,1,0,0.00000,27,TIME,23:28:56.364,24
1560,SMP,232101,3818.43433,0.50370,0.73247,12.93891,1.00000,1,0.80550,0.76328,13.81572,1.00000,1,-0.00044,-0.02904,0.66609,0.00406,1,0.05653,-0.03304,0.67394,0.00498,1,0,0.00000,27,TIME,23:28:56.364,24
1561,SMP,232102,3818.45117,0.50336,0.73260,12.57097,1.00000,1,0.80564,0.76392,14.30997,1.00000,1,-0.00068,-0.03182,0.72534,0.00416,1,0.05210,-0.03065,0.62388,0.00481,1,0,0.00000,27,TIME,23:28:56.364,24
1562,SMP,232103,3818.46753,0.50271,0.73378,12.91558,1.00000,1,0.80483,0.76365,13.74494,1.00000,1,-0.00068,-0.03182,0.72534,0.00415,1,0.05210,-0.03065,0.62388,0.00491,1,0,0.00000,27,TIME,23:28:56.364,24
1563,SMP,232104,3818.48413,0.50228,0.73407,12.75308,1.00000,1,0.80519,0.76350,13.73070,1.00000,1,-0.00068,-0.03182,0.72534,0.00424,1,0.05210,-0.03065,0.62388,0.00521,1,0,0.00000,27,TIME,23:28:56.364,24
1564,SMP,232105,3818.50049,0.50222,0.73459,12.83771,1.00000,1,0.80451,0.76442,14.57885,1.00000,1,-0.00079,-0.03106,0.70496,0.00411,1,0.05446,-0.03223,0.65357,0.00483,1,0,0.00000,27,TIME,23:28:56.364,24
1565,SMP,232106,3818.51685,0.50127,0.73447,12.36125,1.00000,1,0.80420,0.76379,13.75046,1.00000,1,-0.00079,-0.03106,0.70496,0.00445,1,0.05446,-0.03223,0.65357,0.00458,1,0,0.00000,27,TIME,23:28:56.364,24
1566,SMP,232107,3818.53369,0.50093,0.73457,12.35717,1.00000,1,0.80344,0.76390,13.77584,1.00000,1,-0.00079,-0.03106,0.70496,0.00429,1,0.05446,-0.03223,0.65357,0.00492,1,0,0.00000,27,TIME,23:28:56.364,24
1567,SMP,232108,3818.54980,0.50096,0.73463,12.28926,1.00000,1,0.80386,0.76383,13.56757,1.00000,1,-0.00105,-0.03088,0.69786,0.00409,1,0.05355,-0.03180,0.64484,0.00519,1,0,0.00000,27,TIME,23:28:56.364,24
1568,SMP,232109,3818.56592,0.50056,0.73472,11.81146,1.00000,1,0.80319,0.76486,14.17581,1.00000,1,-0.00105,-0.03088,0.69786,0.00454,1,0.05355,-0.03180,0.64484,0.00481,1,0,0.00000,27,TIME,23:28:56.364,24
1569,SMP,232110,3818.58228,0.50013,0.73562,12.44312,1.00000,1,0.80308,0.76380,13.85804,1.00000,1,-0.00105,-0.03088,0.69786,0.00427,1,0.05355,-0.03180,0.64484,0.00460,1,0,0.00000,27,TIME,23:28:56.364,24
1570,SMP,232111,3818.59863,0.49991,0.73551,12.17491,1.00000,1,0.80286,0.76392,13.63608,1.00000,1,-0.00119,-0.02957,0.66688,0.00439,1,0.05178,-0.03086,0.62575,0.00460,1,0,0.00000,27,TIME,23:28:56.364,24
1571,SMP,232112,3818.61523,0.49986,0.73632,12.82428,1.00000,1,0.80250,0.76373,13.89574,1.00000,1,-0.00119,-0.02957,0.66688,0.00417,1,0.05178,-0.03086,0.62575,0.00469,1,0,0.00000,27,TIME,23:28:56.364,24
1572,SMP,232113,3818.63159,0.49968,0.73651,12.90093,1.00000,1,0.80216,0.76405,13.57191,1.00000,1,-0.00119,-0.02957,0.66688,0.00405,1,0.05178,-0.03086,0.62575,0.00496,1,0,0.00000,27,TIME,23:28:56.364,24
1573,MSG,26,3818.64,TIME 23:28:57.382 25,,,,,,,,,,,,,,,,,,,,,,,,,
1574,SMP,232114,3818.64795,0.49919,0.73678,12.89176,1.00000,1,0.80215,0.76388,13.72917,1.00000,1,-0.00132,-0.03124,0.70292,0.00410,1,0.05178,-0.03080,0.62575,0.00496,1,0,0.00000,27,TIME,23:28:57.382,25
1575,SMP,232115,3818.66455,0.49917,0.73685,12.58549,1.00000,1,0.80263,0.76381,13.48697,1.00000,1,-0.00132,-0.03124,0.70292,0.00419,1,0.05178,-0.03080,0.62575,0.00514,1,0,0.00000,27,TIME,23:28:57.382,25
1576,SMP,232116,3818.68091,0.49917,0.73685,12.58549,1.00000,1,0.80226,0.76409,13.43261,1.00000,1,-0.00132,-0.03124,0.70292,0.00420,1,0.05178,-0.03080,0.62575,0.00507,1,0,0.00000,27,TIME,23:28:57.382,25
1577,SMP,232117,3818.69727,0.49917,0.73685,12.58549,1.00000,1,0.80239,0.76419,13.29144,1.00000,1,-0.00131,-0.03113,0.69909,0.00419,1,0.05178,-0.03086,0.62575,0.00518,1,0,0.00000,27,TIME,23:28:57.382,25
